Record_ID,Date_Time,Terminal,Process_Type,Queue_Length,Wait_Time_Minutes,Staff_Count,Throughput_Rate,Peak_Indicator,Special_Events,Passenger_Type,Processing_Duration,Synthetic_Data
PF815,2024-03-17 07:31:28,1,Baggage_Claim,29,12,2,191,Morning_Rush,Normal,Transit,56,False
PF816,2024-03-15 23:32:28,2B,Baggage_Claim,5,2,4,150,Night,Normal,Crew,51,False
PF817,2024-03-21 18:08:45,2F,Customs,93,39,1,135,Evening_Peak,Normal,Non_EU,153,False
PF818,2024-03-20 05:51:34,2A,Immigration_NonEU,108,47,3,84,Morning_Rush,Normal,EU_Citizen,93,False
PF819,2024-03-18 10:37:16,2E,Baggage_Claim,37,22,1,151,Normal,Normal,Crew,64,False
PF820,2024-03-17 14:06:42,3,Customs,32,10,3,199,Normal,Normal,EU_Citizen,122,False
PF821,2024-03-16 12:42:41,3,Security,13,15,7,79,Normal,Normal,EU_Citizen,101,False
PF822,2024-03-15 09:30:35,2F,Baggage_Claim,0,13,1,173,Normal,Normal,Transit,62,False
PF823,2024-03-20 02:57:23,2C,Baggage_Claim,23,15,3,104,Night,Normal,Crew,47,False
PF824,2024-03-15 02:58:43,3,Immigration_EU,26,19,3,65,Night,Normal,EU_Citizen,292,False
PF825,2024-03-18 03:35:27,1,Customs,21,7,1,178,Night,Normal,Crew,56,False
PF826,2024-03-20 12:53:31,2A,Customs,33,13,4,181,Normal,Normal,Non_EU,124,False
PF827,2024-03-17 12:46:38,2B,Baggage_Claim,25,16,3,158,Normal,Normal,Crew,123,False
PF828,2024-03-19 10:40:54,2E,Security,24,13,3,63,Normal,Normal,VIP,41,False
PF829,2024-03-17 23:08:53,2C,Immigration_EU,38,20,4,52,Night,Normal,EU_Citizen,228,False
PF830,2024-03-17 06:18:33,2C,Security,28,11,4,137,Morning_Rush,Normal,VIP,90,False
PF831,2024-03-21 03:02:24,2A,Immigration_EU,12,14,4,97,Night,Normal,VIP,219,False
PF832,2024-03-20 13:04:59,2F,Baggage_Claim,30,20,4,116,Normal,Normal,VIP,133,False
PF833,2024-03-17 04:00:36,2E,Baggage_Claim,34,23,4,87,Night,Normal,Crew,102,False
PF834,2024-03-20 15:23:15,2F,Immigration_EU,9,9,2,45,Normal,Normal,EU_Citizen,316,False
PF835,2024-03-15 06:44:44,2E,Baggage_Claim,83,28,2,147,Morning_Rush,Normal,Non_EU,150,False
PF836,2024-03-20 10:09:46,2E,Immigration_NonEU,15,19,1,79,Normal,Normal,Transit,125,False
PF837,2024-03-21 19:34:21,2A,Customs,100,46,4,127,Evening_Peak,Normal,Non_EU,128,False
PF838,2024-03-17 18:46:17,2C,Security,113,47,6,60,Evening_Peak,Normal,EU_Citizen,85,False
PF839,2024-03-16 23:26:10,2B,Immigration_NonEU,9,13,3,72,Night,Normal,Crew,113,False
PF840,2024-03-18 01:51:15,2E,Security,35,24,4,126,Night,Normal,Crew,107,False
PF841,2024-03-18 11:52:40,2C,Customs,24,15,2,145,Normal,Normal,EU_Citizen,95,False
PF842,2024-03-19 00:25:40,2B,Immigration_EU,21,21,1,86,Night,Normal,Crew,194,False
PF843,2024-03-20 03:09:13,2E,Customs,14,5,4,194,Night,Normal,Crew,124,False
PF844,2024-03-15 04:15:43,2C,Customs,15,14,4,95,Night,Normal,VIP,106,False
PF845,2024-03-15 09:49:06,2E,Customs,32,18,3,198,Normal,Normal,Transit,66,False
PF846,2024-03-20 02:15:49,2B,Customs,16,14,1,144,Night,Normal,Crew,128,False
PF847,2024-03-19 21:13:35,1,Customs,12,16,1,143,Night,Normal,VIP,142,False
PF848,2024-03-19 01:24:24,2F,Security,23,20,7,104,Night,Normal,Crew,106,False
PF849,2024-03-20 04:36:07,3,Customs,29,17,4,135,Night,Normal,EU_Citizen,119,False
PF850,2024-03-18 10:21:16,2D,Immigration_NonEU,33,11,3,60,Normal,Normal,Non_EU,318,False
PF851,2024-03-20 17:16:47,2A,Immigration_NonEU,72,33,4,77,Evening_Peak,Strike,Non_EU,180,False
PF852,2024-03-20 07:22:52,2D,Immigration_EU,70,31,1,41,Morning_Rush,Normal,Non_EU,196,False
PF853,2024-03-16 23:19:31,2B,Security,34,13,4,89,Night,Normal,VIP,96,False
PF854,2024-03-15 04:57:30,2C,Baggage_Claim,5,6,1,208,Night,Normal,Crew,141,False
PF855,2024-03-18 04:34:25,2C,Immigration_EU,7,14,2,54,Night,Normal,VIP,292,False
PF856,2024-03-15 01:10:11,2E,Customs,9,4,3,93,Night,Normal,Crew,86,False
PF857,2024-03-21 18:51:46,2E,Immigration_EU,107,44,2,83,Evening_Peak,Normal,VIP,80,False
PF858,2024-03-20 07:14:24,2F,Baggage_Claim,115,47,4,127,Morning_Rush,Normal,Transit,134,False
PF859,2024-03-18 05:39:29,2D,Customs,32,22,4,108,Morning_Rush,Normal,VIP,118,False
PF860,2024-03-15 22:35:21,2A,Customs,29,14,1,130,Night,Normal,Crew,106,False
PF861,2024-03-19 20:25:09,2F,Immigration_NonEU,118,49,1,46,Evening_Peak,Emergency,Transit,191,False
PF862,2024-03-18 03:23:18,3,Immigration_EU,37,16,2,40,Night,Normal,Transit,216,False
PF863,2024-03-18 02:20:15,2E,Immigration_NonEU,31,24,1,83,Night,Normal,Non_EU,82,False
PF864,2024-03-20 02:46:28,2D,Baggage_Claim,30,13,2,130,Night,Normal,Transit,102,False
PF865,2024-03-19 03:14:04,2B,Security,5,10,3,76,Night,Normal,EU_Citizen,86,False
PF866,2024-03-20 03:31:17,2E,Immigration_NonEU,1,7,1,71,Night,Normal,VIP,134,False
PF867,2024-03-19 08:10:22,2D,Security,76,38,6,74,Morning_Rush,Normal,VIP,70,False
PF868,2024-03-15 14:54:23,2B,Customs,10,9,4,230,Normal,Normal,Non_EU,101,False
PF869,2024-03-20 14:42:37,3,Immigration_NonEU,27,18,1,78,Normal,System_Down,Transit,197,False
PF870,2024-03-21 10:24:58,2D,Customs,17,6,3,201,Normal,Normal,Non_EU,74,False
PF871,2024-03-15 00:17:24,2B,Immigration_NonEU,20,15,3,52,Night,Normal,VIP,272,False
PF872,2024-03-21 10:22:49,2C,Immigration_EU,37,24,2,78,Normal,Normal,Transit,183,False
PF873,2024-03-15 07:20:07,2C,Immigration_NonEU,47,23,3,40,Morning_Rush,Emergency,EU_Citizen,127,False
PF874,2024-03-17 22:02:47,2B,Security,11,7,6,105,Night,Normal,Crew,38,False
PF875,2024-03-21 09:41:44,2A,Immigration_EU,19,18,4,91,Normal,Normal,EU_Citizen,109,False
PF876,2024-03-16 15:24:03,2F,Baggage_Claim,1,7,1,105,Normal,Normal,Non_EU,75,False
PF877,2024-03-21 07:18:14,2F,Immigration_EU,31,22,1,49,Morning_Rush,Normal,Crew,296,False
PF878,2024-03-16 16:04:05,2F,Customs,21,18,1,218,Evening_Peak,Normal,VIP,79,False
PF879,2024-03-17 19:05:01,2E,Customs,56,19,4,209,Evening_Peak,Normal,Crew,81,False
PF880,2024-03-19 23:24:13,2A,Baggage_Claim,3,7,2,206,Night,Normal,VIP,136,False
PF881,2024-03-17 03:52:57,2E,Security,12,8,7,133,Night,Normal,Crew,74,False
PF882,2024-03-17 10:20:38,2E,Baggage_Claim,7,4,4,199,Normal,VIP_Movement,Non_EU,122,False
PF883,2024-03-21 17:53:54,2C,Immigration_NonEU,38,25,3,58,Evening_Peak,Normal,Non_EU,123,False
PF884,2024-03-20 04:22:58,2D,Immigration_EU,28,23,2,57,Night,Normal,Transit,338,False
PF885,2024-03-19 09:08:51,2F,Baggage_Claim,12,8,1,187,Normal,Normal,VIP,62,False
PF886,2024-03-18 19:46:45,1,Security,60,29,3,133,Evening_Peak,Normal,Transit,54,False
PF887,2024-03-19 00:30:27,3,Baggage_Claim,33,25,3,204,Night,Normal,VIP,127,False
PF888,2024-03-19 10:40:12,2A,Immigration_NonEU,30,18,2,41,Normal,Strike,EU_Citizen,313,False
PF889,2024-03-20 00:40:38,1,Immigration_NonEU,13,5,1,40,Night,Normal,Crew,151,False
PF890,2024-03-15 21:25:23,2D,Immigration_EU,17,10,3,87,Night,Normal,EU_Citizen,221,False
PF891,2024-03-17 19:09:51,2A,Baggage_Claim,96,43,2,199,Evening_Peak,Normal,EU_Citizen,115,False
PF892,2024-03-18 08:44:07,2D,Security,39,16,2,120,Morning_Rush,Normal,Transit,84,False
PF893,2024-03-21 13:05:56,2E,Immigration_EU,7,11,3,52,Normal,VIP_Movement,Transit,291,False
PF894,2024-03-17 16:17:49,2D,Customs,119,46,1,124,Evening_Peak,Normal,Transit,134,False
PF895,2024-03-17 03:15:14,3,Customs,21,7,3,155,Night,Strike,Crew,123,False
PF896,2024-03-20 22:23:36,2C,Security,21,14,2,110,Night,Normal,Non_EU,91,False
PF897,2024-03-21 14:22:52,2A,Security,3,7,5,72,Normal,Normal,Crew,102,False
PF898,2024-03-16 23:24:36,2C,Customs,39,21,1,195,Night,Normal,EU_Citizen,73,False
PF899,2024-03-20 03:45:31,2A,Security,24,10,5,136,Night,Normal,VIP,105,False
PF900,2024-03-19 15:34:16,2A,Immigration_NonEU,2,14,1,85,Normal,Normal,EU_Citizen,251,False
PF901,2024-03-16 08:06:31,2A,Immigration_EU,54,27,1,63,Morning_Rush,Normal,VIP,75,False
PF902,2024-03-19 02:48:29,3,Baggage_Claim,14,7,4,135,Night,Normal,EU_Citizen,133,False
PF903,2024-03-21 04:26:24,2A,Customs,35,12,1,213,Night,Emergency,Transit,72,False
PF904,2024-03-21 06:22:28,2A,Security,95,41,6,96,Morning_Rush,Strike,Non_EU,76,False
PF905,2024-03-20 01:06:52,2E,Immigration_NonEU,39,21,2,50,Night,Normal,Non_EU,252,False
PF906,2024-03-17 23:44:25,2F,Immigration_NonEU,1,4,4,87,Night,Normal,Non_EU,312,False
PF907,2024-03-16 22:26:35,1,Security,5,9,7,99,Night,Normal,VIP,73,False
PF908,2024-03-20 02:28:01,2B,Immigration_NonEU,32,18,2,86,Night,Normal,Transit,230,False
PF909,2024-03-19 17:34:14,2C,Customs,60,25,1,93,Evening_Peak,Normal,Transit,59,False
PF910,2024-03-16 03:17:38,1,Immigration_NonEU,0,14,4,61,Night,Normal,Non_EU,328,False
PF911,2024-03-20 01:32:07,3,Security,35,21,3,80,Night,Normal,VIP,109,False
PF912,2024-03-20 12:25:09,1,Immigration_EU,19,12,4,72,Normal,Normal,Crew,176,False
PF913,2024-03-20 08:07:02,3,Immigration_NonEU,65,24,4,79,Morning_Rush,Normal,EU_Citizen,292,False
PF914,2024-03-16 22:46:21,2A,Customs,15,9,1,101,Night,Normal,VIP,143,False
PF915,2024-03-19 21:22:34,2C,Security,2,12,2,102,Night,System_Down,VIP,40,False
PF916,2024-03-15 15:30:35,2F,Immigration_EU,10,4,2,64,Normal,Normal,Transit,238,False
PF917,2024-03-15 05:56:13,2E,Baggage_Claim,50,28,2,179,Morning_Rush,Normal,VIP,52,False
PF918,2024-03-17 11:40:36,1,Baggage_Claim,39,20,3,143,Normal,Normal,VIP,129,False
PF919,2024-03-18 18:43:11,2E,Security,119,44,2,82,Evening_Peak,Normal,VIP,119,False
PF920,2024-03-20 20:08:04,2F,Customs,100,37,4,111,Evening_Peak,VIP_Movement,EU_Citizen,127,False
PF921,2024-03-20 00:25:07,2B,Customs,33,18,2,150,Night,Normal,EU_Citizen,129,False
PF922,2024-03-18 09:38:28,2B,Immigration_NonEU,16,13,2,46,Normal,Normal,Non_EU,344,False
PF923,2024-03-17 19:03:01,1,Immigration_NonEU,102,44,2,77,Evening_Peak,Normal,Crew,163,False
PF924,2024-03-15 08:39:46,2F,Customs,58,20,4,121,Morning_Rush,Normal,Crew,47,False
PF925,2024-03-18 07:54:41,2A,Baggage_Claim,44,26,1,86,Morning_Rush,Normal,VIP,85,False
PF926,2024-03-15 20:53:09,2A,Immigration_EU,67,26,1,80,Evening_Peak,System_Down,Crew,311,False
PF927,2024-03-15 16:02:39,2C,Immigration_EU,21,19,1,73,Evening_Peak,Normal,VIP,171,False
PF928,2024-03-21 21:30:20,3,Baggage_Claim,24,10,4,206,Night,Normal,EU_Citizen,140,False
PF929,2024-03-17 02:31:35,2E,Immigration_EU,27,23,1,73,Night,Normal,Transit,179,False
PF930,2024-03-19 11:02:40,3,Immigration_EU,18,14,2,81,Normal,Normal,VIP,240,False
PF931,2024-03-17 22:33:03,3,Immigration_EU,4,11,4,94,Night,Normal,EU_Citizen,265,False
PF932,2024-03-16 03:02:55,2F,Customs,1,3,4,234,Night,Normal,EU_Citizen,94,False
PF933,2024-03-15 08:55:50,2C,Immigration_NonEU,38,26,3,61,Morning_Rush,Normal,Non_EU,139,False
PF934,2024-03-21 01:54:46,2D,Immigration_EU,23,16,1,74,Night,Normal,Non_EU,330,False
PF935,2024-03-16 18:19:34,2B,Security,37,19,6,63,Evening_Peak,Normal,Transit,69,False
PF936,2024-03-20 14:00:27,2B,Immigration_NonEU,5,14,2,44,Normal,Normal,EU_Citizen,205,False
PF937,2024-03-16 11:15:23,3,Immigration_EU,29,20,3,44,Normal,Normal,Non_EU,193,False
PF938,2024-03-15 13:50:57,1,Customs,28,15,2,90,Normal,Normal,Transit,141,False
PF939,2024-03-15 09:18:44,2B,Immigration_EU,3,2,2,68,Normal,Normal,VIP,253,False
PF940,2024-03-21 04:12:28,2E,Immigration_EU,10,6,4,80,Night,Normal,Crew,241,False
PF941,2024-03-20 23:20:58,2D,Security,8,4,7,120,Night,Normal,Crew,53,False
PF942,2024-03-16 09:00:56,2F,Security,36,12,5,113,Normal,Normal,VIP,66,False
PF943,2024-03-16 08:58:47,2B,Security,111,48,6,129,Morning_Rush,Normal,Non_EU,99,False
PF944,2024-03-17 12:26:48,2A,Immigration_EU,32,24,4,46,Normal,Normal,EU_Citizen,119,False
PF945,2024-03-21 14:45:45,2B,Customs,25,18,2,232,Normal,Normal,VIP,69,False
PF946,2024-03-17 23:24:37,1,Security,3,7,6,65,Night,Normal,Transit,40,False
PF947,2024-03-20 20:03:27,3,Security,70,33,4,74,Evening_Peak,Normal,VIP,74,False
PF948,2024-03-20 02:46:41,2D,Immigration_NonEU,8,15,4,96,Night,Normal,EU_Citizen,90,False
PF949,2024-03-18 14:29:46,2D,Security,30,16,6,103,Normal,Normal,Non_EU,64,False
PF950,2024-03-16 04:45:14,2B,Immigration_NonEU,26,15,3,79,Night,Normal,Non_EU,167,False
PF951,2024-03-20 09:37:43,2B,Customs,13,6,3,124,Normal,Strike,EU_Citizen,47,False
PF952,2024-03-21 18:51:58,2A,Security,118,39,2,76,Evening_Peak,Emergency,Transit,118,False
PF953,2024-03-21 11:56:17,1,Baggage_Claim,15,18,1,109,Normal,Normal,Non_EU,83,False
PF954,2024-03-19 14:08:16,2F,Customs,24,19,4,184,Normal,Normal,Transit,118,False
PF955,2024-03-15 04:18:06,2E,Immigration_EU,12,9,4,56,Night,Strike,Transit,240,False
PF956,2024-03-21 14:51:40,2C,Customs,6,2,4,115,Normal,Normal,Crew,73,False
PF957,2024-03-17 21:02:35,2B,Security,2,3,2,75,Night,Normal,EU_Citizen,34,False
PF958,2024-03-19 01:57:52,2C,Immigration_EU,9,17,3,55,Night,Normal,Crew,330,False
PF959,2024-03-19 20:09:46,2A,Security,75,31,4,137,Evening_Peak,Normal,Non_EU,106,False
PF960,2024-03-18 07:58:26,2D,Immigration_EU,60,29,1,47,Morning_Rush,Normal,Transit,281,False
PF961,2024-03-19 00:13:22,1,Customs,36,22,1,163,Night,Normal,Crew,112,False
PF962,2024-03-15 11:32:26,2A,Baggage_Claim,32,12,2,140,Normal,Normal,Non_EU,59,False
PF963,2024-03-16 13:47:51,2F,Baggage_Claim,35,23,2,177,Normal,Normal,Non_EU,128,False
PF964,2024-03-20 19:57:44,2B,Immigration_EU,42,14,4,98,Evening_Peak,Normal,VIP,341,False
PF965,2024-03-18 05:48:48,1,Immigration_EU,39,19,1,52,Morning_Rush,Normal,VIP,241,False
PF966,2024-03-16 21:32:55,1,Baggage_Claim,14,5,3,113,Night,Normal,VIP,80,False
PF967,2024-03-19 20:45:50,2F,Security,25,14,5,70,Evening_Peak,System_Down,Crew,65,False
PF968,2024-03-20 01:41:25,2D,Immigration_NonEU,8,11,1,46,Night,Normal,Crew,164,False
PF969,2024-03-21 22:40:41,2D,Immigration_NonEU,4,12,3,75,Night,Normal,Non_EU,169,False
PF970,2024-03-19 09:47:37,2E,Security,12,12,4,132,Normal,Normal,Crew,60,False
PF971,2024-03-19 04:30:01,2D,Security,4,4,4,89,Night,Normal,VIP,67,False
PF972,2024-03-19 14:36:11,2F,Immigration_NonEU,16,5,3,42,Normal,Normal,EU_Citizen,96,False
PF973,2024-03-19 17:03:16,2A,Baggage_Claim,26,10,3,156,Evening_Peak,Normal,Non_EU,65,False
PF974,2024-03-17 05:41:10,1,Customs,73,26,4,158,Morning_Rush,Normal,EU_Citizen,81,False
PF975,2024-03-20 02:30:43,2F,Immigration_EU,13,10,2,50,Night,Normal,VIP,243,False
PF976,2024-03-18 09:06:42,2B,Customs,34,18,4,203,Normal,Normal,EU_Citizen,85,False
PF977,2024-03-18 12:46:28,3,Immigration_NonEU,9,9,2,48,Normal,Normal,Non_EU,226,False
PF978,2024-03-19 15:25:09,2F,Immigration_NonEU,10,4,3,61,Normal,Normal,EU_Citizen,194,False
PF979,2024-03-15 21:45:38,2F,Baggage_Claim,6,3,3,105,Night,Normal,Crew,114,False
PF980,2024-03-16 04:33:16,2F,Immigration_EU,34,17,4,97,Night,Normal,Crew,87,False
PF981,2024-03-17 02:37:34,3,Baggage_Claim,6,15,3,198,Night,Normal,EU_Citizen,69,False
PF982,2024-03-20 20:08:35,2E,Security,75,33,3,99,Evening_Peak,Normal,Crew,35,False
PF983,2024-03-15 04:18:25,2F,Immigration_EU,16,16,3,46,Night,Normal,EU_Citizen,230,False
PF984,2024-03-16 22:03:51,2A,Customs,36,22,3,116,Night,Normal,Transit,106,False
PF985,2024-03-15 01:27:34,2E,Security,36,15,4,88,Night,Normal,VIP,91,False
PF986,2024-03-17 14:20:14,2F,Baggage_Claim,4,14,1,133,Normal,Normal,Transit,65,False
PF987,2024-03-20 04:51:08,2F,Immigration_NonEU,29,9,2,73,Night,Normal,VIP,178,False
PF988,2024-03-18 20:18:39,1,Immigration_NonEU,25,22,3,74,Evening_Peak,Normal,EU_Citizen,251,False
PF989,2024-03-19 10:39:17,2F,Security,29,23,2,94,Normal,Normal,Transit,69,False
PF990,2024-03-21 04:19:51,3,Immigration_NonEU,37,16,1,89,Night,Normal,EU_Citizen,291,False
PF991,2024-03-21 05:56:43,3,Customs,85,34,1,118,Morning_Rush,Strike,Transit,93,False
PF992,2024-03-21 17:32:20,2C,Immigration_NonEU,91,43,3,57,Evening_Peak,Normal,Non_EU,102,False
PF993,2024-03-19 21:31:31,2F,Immigration_NonEU,33,17,2,97,Night,VIP_Movement,Transit,62,False
PF994,2024-03-15 11:00:33,2E,Immigration_NonEU,8,12,2,57,Normal,Normal,VIP,279,False
PF995,2024-03-17 18:37:19,2B,Immigration_EU,112,42,2,51,Evening_Peak,Normal,Transit,301,False
PF996,2024-03-18 01:41:41,2C,Immigration_NonEU,16,12,4,75,Night,VIP_Movement,EU_Citizen,319,False
PF997,2024-03-20 03:58:37,3,Immigration_EU,32,12,2,62,Night,Emergency,Crew,166,False
PF998,2024-03-16 06:30:15,2F,Immigration_NonEU,23,14,3,80,Morning_Rush,Normal,VIP,274,False
PF999,2024-03-16 18:22:18,2C,Immigration_EU,38,26,3,57,Evening_Peak,Normal,EU_Citizen,190,False
PF1000,2024-03-18 18:20:52,1,Customs,86,39,2,157,Evening_Peak,Normal,Transit,68,False
PF1001,2024-03-15 22:54:38,1,Immigration_EU,26,16,4,80,Night,Normal,VIP,188,False
PF1002,2024-03-19 01:07:43,2C,Immigration_EU,18,14,1,58,Night,Normal,Crew,349,False
PF1003,2024-03-17 15:49:41,2C,Customs,33,13,1,209,Normal,Normal,EU_Citizen,45,False
PF1004,2024-03-15 15:41:32,2A,Security,13,16,5,130,Normal,Normal,VIP,98,False
PF1005,2024-03-20 00:35:08,2C,Customs,36,17,3,197,Night,Normal,EU_Citizen,63,False
PF1006,2024-03-17 20:40:01,2C,Immigration_EU,23,17,2,99,Evening_Peak,Normal,Non_EU,269,False
PF1007,2024-03-17 14:14:41,2A,Immigration_NonEU,38,15,1,93,Normal,Normal,VIP,178,False
PF1008,2024-03-20 03:47:33,2D,Immigration_NonEU,21,11,2,77,Night,Normal,EU_Citizen,334,False
PF1009,2024-03-20 21:07:17,2B,Baggage_Claim,30,17,2,191,Night,Normal,Transit,148,False
PF1010,2024-03-15 19:28:59,2D,Baggage_Claim,21,20,3,209,Evening_Peak,Normal,VIP,143,False
PF1011,2024-03-18 13:45:18,2C,Baggage_Claim,25,9,4,136,Normal,VIP_Movement,EU_Citizen,68,False
PF1012,2024-03-16 05:52:44,1,Customs,106,48,2,194,Morning_Rush,Normal,Non_EU,76,False
PF1013,2024-03-17 00:13:05,2A,Customs,22,14,2,82,Night,Normal,EU_Citizen,96,False
PF1014,2024-03-18 11:39:20,3,Immigration_EU,14,7,4,74,Normal,Normal,Non_EU,317,False
PF1015,2024-03-21 11:04:55,2A,Baggage_Claim,26,20,1,220,Normal,Normal,Crew,99,False
PF1016,2024-03-18 03:24:13,2A,Immigration_EU,1,8,4,56,Night,Normal,Transit,221,False
PF1017,2024-03-18 23:18:27,3,Immigration_NonEU,39,24,3,78,Night,Normal,Non_EU,110,False
PF1018,2024-03-15 03:22:54,2D,Immigration_NonEU,13,8,2,44,Night,Normal,EU_Citizen,82,False
PF1019,2024-03-18 13:50:47,2F,Baggage_Claim,1,9,1,232,Normal,Normal,EU_Citizen,84,False
PF1020,2024-03-20 01:29:00,2C,Security,37,12,4,102,Night,Normal,Crew,71,False
PF1021,2024-03-20 10:26:52,2A,Immigration_NonEU,20,12,4,72,Normal,Normal,VIP,359,False
PF1022,2024-03-18 10:55:59,2F,Immigration_EU,29,22,3,51,Normal,Normal,Transit,138,False
PF1023,2024-03-20 10:20:33,2B,Security,7,5,6,123,Normal,Normal,Non_EU,40,False
PF1024,2024-03-15 22:24:03,2E,Security,23,17,3,67,Night,Normal,EU_Citizen,100,False
PF1025,2024-03-19 02:08:01,2A,Immigration_EU,19,7,4,97,Night,Normal,VIP,321,False
PF1026,2024-03-19 05:44:06,2C,Baggage_Claim,96,37,1,90,Morning_Rush,Emergency,Non_EU,101,False
PF1027,2024-03-16 18:07:34,2D,Immigration_NonEU,27,18,2,54,Evening_Peak,Normal,EU_Citizen,159,False
PF1028,2024-03-18 09:24:10,2A,Immigration_EU,28,21,3,99,Normal,Normal,Transit,252,False
PF1029,2024-03-17 14:39:56,2C,Immigration_EU,38,20,3,62,Normal,Normal,VIP,266,False
PF1030,2024-03-16 14:07:23,3,Baggage_Claim,33,11,2,96,Normal,Normal,Crew,148,False
PF1031,2024-03-19 20:07:25,1,Immigration_NonEU,49,25,4,78,Evening_Peak,Normal,VIP,356,False
PF1032,2024-03-19 15:50:47,2A,Security,11,10,6,89,Normal,Normal,EU_Citizen,58,False
PF1033,2024-03-17 16:44:57,2D,Customs,49,19,2,113,Evening_Peak,Normal,EU_Citizen,135,False
PF1034,2024-03-16 15:27:54,2C,Immigration_EU,24,16,4,77,Normal,Normal,Crew,243,False
PF1035,2024-03-17 08:58:43,2C,Immigration_EU,72,30,4,60,Morning_Rush,Normal,Non_EU,89,False
PF1036,2024-03-21 09:41:59,2A,Baggage_Claim,27,16,1,222,Normal,Normal,Crew,96,False
PF1037,2024-03-21 17:42:46,2F,Immigration_EU,112,46,2,99,Evening_Peak,Normal,Transit,275,False
PF1038,2024-03-20 11:49:37,1,Customs,10,17,4,103,Normal,VIP_Movement,Non_EU,151,False
PF1039,2024-03-21 10:11:50,1,Immigration_EU,9,14,4,98,Normal,Normal,Crew,254,False
PF1040,2024-03-16 02:11:09,1,Baggage_Claim,0,12,1,205,Night,Normal,Crew,91,False
PF1041,2024-03-17 13:48:57,2D,Baggage_Claim,12,5,4,196,Normal,Normal,Non_EU,144,False
PF1042,2024-03-19 15:19:39,2A,Customs,9,12,4,200,Normal,Normal,Crew,45,False
PF1043,2024-03-18 13:22:10,2C,Immigration_EU,6,9,4,51,Normal,Normal,Transit,205,False
PF1044,2024-03-19 06:30:56,2C,Customs,57,33,2,158,Morning_Rush,Normal,VIP,89,False
PF1045,2024-03-18 00:09:08,1,Baggage_Claim,9,3,3,89,Night,Normal,EU_Citizen,68,False
PF1046,2024-03-15 00:19:02,2D,Baggage_Claim,15,16,4,114,Night,Normal,Crew,142,False
PF1047,2024-03-19 02:49:25,1,Customs,9,4,1,196,Night,Normal,Transit,132,False
PF1048,2024-03-15 18:50:32,2A,Immigration_EU,48,25,4,41,Evening_Peak,Normal,Crew,154,False
PF1049,2024-03-18 22:48:34,2F,Immigration_NonEU,12,11,3,52,Night,Normal,Non_EU,210,False
PF1050,2024-03-16 12:15:38,1,Baggage_Claim,32,10,2,146,Normal,Emergency,Crew,106,False
PF1051,2024-03-21 00:55:09,2D,Immigration_EU,18,11,3,87,Night,Normal,Transit,63,False
PF1052,2024-03-18 10:17:17,2C,Security,26,19,7,79,Normal,Normal,Crew,78,False
PF1053,2024-03-15 13:11:22,2E,Baggage_Claim,29,15,4,203,Normal,Normal,VIP,98,False
PF1054,2024-03-21 19:34:59,2F,Immigration_EU,110,42,4,62,Evening_Peak,Normal,VIP,346,False
PF1055,2024-03-19 21:43:47,2F,Immigration_NonEU,37,13,4,69,Night,Normal,Crew,104,False
PF1056,2024-03-17 12:55:15,2C,Immigration_EU,23,18,4,75,Normal,Normal,Transit,97,False
PF1057,2024-03-20 21:35:53,2A,Immigration_NonEU,9,8,2,78,Night,Normal,EU_Citizen,107,False
PF1058,2024-03-19 19:12:14,2B,Immigration_EU,105,40,3,56,Evening_Peak,Strike,EU_Citizen,319,False
PF1059,2024-03-17 22:41:43,2B,Baggage_Claim,33,23,1,118,Night,Normal,VIP,53,False
PF1060,2024-03-21 15:37:04,2B,Security,22,21,4,85,Normal,Normal,VIP,52,False
PF1061,2024-03-18 00:44:39,2A,Baggage_Claim,22,8,4,229,Night,VIP_Movement,EU_Citizen,79,False
PF1062,2024-03-21 08:18:49,2D,Security,50,16,5,91,Morning_Rush,Normal,Transit,101,False
PF1063,2024-03-20 10:34:50,3,Immigration_EU,16,6,4,78,Normal,Normal,Transit,91,False
PF1064,2024-03-17 21:42:20,2B,Security,5,1,3,109,Night,Normal,Crew,108,False
PF1065,2024-03-21 22:55:34,2B,Customs,21,17,3,174,Night,Normal,VIP,62,False
PF1066,2024-03-17 03:03:38,2C,Immigration_NonEU,18,14,2,47,Night,Normal,EU_Citizen,205,False
PF1067,2024-03-16 13:35:50,3,Baggage_Claim,21,18,1,83,Normal,Normal,EU_Citizen,110,False
PF1068,2024-03-17 15:47:26,3,Baggage_Claim,5,6,4,90,Normal,System_Down,VIP,64,False
PF1069,2024-03-18 02:14:57,2C,Baggage_Claim,13,4,3,193,Night,Normal,Transit,145,False
PF1070,2024-03-16 16:42:47,1,Customs,38,26,4,108,Evening_Peak,Normal,Transit,53,False
PF1071,2024-03-17 18:18:56,2C,Customs,90,30,2,196,Evening_Peak,Normal,EU_Citizen,145,False
PF1072,2024-03-18 22:42:29,2B,Security,29,22,2,61,Night,Normal,VIP,40,False
PF1073,2024-03-17 21:33:11,1,Immigration_EU,23,16,2,75,Night,VIP_Movement,Crew,303,False
PF1074,2024-03-17 23:52:52,2E,Baggage_Claim,21,10,4,237,Night,Normal,Crew,78,False
PF1075,2024-03-18 05:10:22,1,Baggage_Claim,26,21,4,185,Morning_Rush,Normal,Non_EU,88,False
PF1076,2024-03-20 16:27:32,3,Immigration_NonEU,99,34,4,48,Evening_Peak,Normal,Crew,220,False
