Transaction_ID,Date_Time,Revenue_Stream,Amount_EUR,Flight_Reference,Terminal,Passenger_Count,Revenue_Per_Passenger,Payment_Method,Currency_Original,Exchange_Rate,Cost_Category,Synthetic_Data
FIN1131,2024-03-15 18:06:10,Parking_Fees,15,CDG381,2E,373.0,0.04,Airline_Invoice,GBP,0.861,Administrative,False
FIN1132,2024-03-15 01:24:48,Food_Beverage,32,,2F,,32.0,Cash,JPY,0.986,Administrative,False
FIN1133,2024-03-21 10:34:31,Parking_Fees,41,CDG324,2A,441.0,0.09,Airline_Invoice,JPY,0.915,Direct_Operational,False
FIN1134,2024-03-19 21:49:02,Food_Beverage,78,,External,,78.0,Cash,EUR,1.0,Administrative,False
FIN1135,2024-03-17 22:23:15,Parking_Fees,59,CDG196,2A,378.0,0.16,Airline_Invoice,USD,1.116,Direct_Operational,False
FIN1136,2024-03-18 15:01:47,Parking_Fees,44,CDG242,1,193.0,0.23,Airline_Invoice,EUR,1.0,Indirect_Operational,False
FIN1137,2024-03-21 03:11:25,Car_Rental,116,,External,,116.0,Commission,GBP,1.016,Marketing,False
FIN1138,2024-03-18 18:58:26,Parking_Fees,46,CDG420,2B,422.0,0.11,Cash,EUR,1.0,Administrative,False
FIN1139,2024-03-21 20:16:41,Landing_Fees,4290,CDG458,2C,473.0,9.07,Commission,JPY,0.925,Marketing,False
FIN1140,2024-03-21 07:17:24,Hotel_Commission,109,,2E,,109.0,Credit_Card,USD,1.017,Direct_Operational,False
FIN1141,2024-03-21 10:32:31,Car_Rental,54,,2D,,54.0,Airline_Invoice,USD,0.885,Indirect_Operational,False
FIN1142,2024-03-19 18:05:11,Duty_Free,125,,2E,,125.0,Cash,JPY,1.116,Direct_Operational,False
FIN1143,2024-03-17 08:21:11,Food_Beverage,45,,2B,,45.0,Commission,USD,0.999,Indirect_Operational,False
FIN1144,2024-03-19 04:03:59,Parking_Fees,11,CDG470,1,264.0,0.04,Cash,JPY,0.917,Marketing,False
FIN1145,2024-03-19 11:26:42,Hotel_Commission,62,,2D,,62.0,Airline_Invoice,USD,1.111,Direct_Operational,False
FIN1146,2024-03-18 14:08:32,Food_Beverage,73,,3,,73.0,Credit_Card,USD,1.063,Marketing,False
FIN1147,2024-03-19 00:19:38,Food_Beverage,94,,External,,94.0,Airline_Invoice,JPY,1.146,Direct_Operational,False
FIN1148,2024-03-18 13:47:38,Landing_Fees,4959,CDG205,External,316.0,15.69,Credit_Card,GBP,0.954,Direct_Operational,False
FIN1149,2024-03-16 20:11:57,Car_Rental,22,,3,,22.0,Cash,GBP,1.039,Administrative,False
FIN1150,2024-03-18 04:40:57,Landing_Fees,5561,CDG226,External,200.0,27.8,Cash,JPY,1.125,Indirect_Operational,False
FIN1151,2024-03-18 08:34:54,Duty_Free,185,,2A,,185.0,Cash,JPY,1.06,Direct_Operational,False
FIN1152,2024-03-16 02:21:45,Retail_Commission,60,,External,,60.0,Credit_Card,GBP,1.044,Marketing,False
FIN1153,2024-03-15 13:10:35,Car_Rental,23,,2A,,23.0,Credit_Card,EUR,1.0,Indirect_Operational,False
FIN1154,2024-03-21 00:27:24,Hotel_Commission,115,,External,,115.0,Credit_Card,USD,1.002,Indirect_Operational,False
FIN1155,2024-03-19 21:09:18,Car_Rental,88,,2E,,88.0,Commission,USD,0.889,Direct_Operational,False
FIN1156,2024-03-20 01:00:08,Duty_Free,165,,2E,,165.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1157,2024-03-15 22:38:31,Landing_Fees,3847,CDG6,External,393.0,9.79,Commission,JPY,1.106,Administrative,False
FIN1158,2024-03-15 03:40:03,Retail_Commission,119,,1,,119.0,Airline_Invoice,GBP,0.88,Marketing,False
FIN1159,2024-03-16 04:35:20,Hotel_Commission,113,,3,,113.0,Commission,USD,1.135,Direct_Operational,False
FIN1160,2024-03-21 03:50:07,Parking_Fees,30,CDG311,2B,239.0,0.13,Cash,GBP,1.113,Indirect_Operational,False
FIN1161,2024-03-20 17:39:56,Duty_Free,208,,2A,,208.0,Credit_Card,GBP,1.006,Administrative,False
FIN1162,2024-03-15 19:53:21,Duty_Free,50,,2D,,50.0,Cash,EUR,1.0,Marketing,False
FIN1163,2024-03-21 13:27:40,Food_Beverage,102,,1,,102.0,Commission,EUR,1.0,Administrative,False
FIN1164,2024-03-18 02:21:18,Landing_Fees,1371,CDG378,3,186.0,7.37,Airline_Invoice,EUR,1.0,Marketing,False
FIN1165,2024-03-17 08:47:46,Food_Beverage,91,,2F,,91.0,Credit_Card,JPY,1.016,Administrative,False
FIN1166,2024-03-19 16:15:08,Parking_Fees,55,CDG416,External,492.0,0.11,Credit_Card,JPY,0.896,Marketing,False
FIN1167,2024-03-19 16:11:08,Parking_Fees,34,CDG230,2F,262.0,0.13,Credit_Card,EUR,1.0,Indirect_Operational,False
FIN1168,2024-03-17 18:00:57,Landing_Fees,3126,CDG261,2E,170.0,18.39,Credit_Card,USD,1.025,Direct_Operational,False
FIN1169,2024-03-16 06:24:58,Food_Beverage,111,,2B,,111.0,Cash,USD,1.007,Indirect_Operational,False
FIN1170,2024-03-18 22:46:20,Landing_Fees,2356,CDG337,External,296.0,7.96,Credit_Card,JPY,0.927,Indirect_Operational,False
FIN1171,2024-03-14 23:36:02,Retail_Commission,91,,2E,,91.0,Credit_Card,GBP,0.897,Indirect_Operational,False
FIN1172,2024-03-21 04:10:38,Car_Rental,52,,2C,,52.0,Credit_Card,EUR,1.0,Marketing,False
FIN1173,2024-03-21 16:23:11,Parking_Fees,41,CDG215,2B,341.0,0.12,Airline_Invoice,JPY,1.02,Direct_Operational,False
FIN1174,2024-03-18 16:45:23,Duty_Free,39,,2F,,39.0,Cash,USD,0.961,Indirect_Operational,False
FIN1175,2024-03-17 22:54:59,Parking_Fees,44,CDG413,3,479.0,0.09,Airline_Invoice,GBP,1.057,Direct_Operational,False
FIN1176,2024-03-18 12:30:50,Car_Rental,54,,1,,54.0,Credit_Card,GBP,1.132,Marketing,False
FIN1177,2024-03-18 19:10:12,Retail_Commission,48,,2C,,48.0,Commission,GBP,0.891,Direct_Operational,False
FIN1178,2024-03-20 08:38:45,Duty_Free,64,,2A,,64.0,Airline_Invoice,EUR,1.0,Direct_Operational,False
FIN1179,2024-03-20 00:36:50,Hotel_Commission,60,,2C,,60.0,Commission,EUR,1.0,Administrative,False
FIN1180,2024-03-15 05:05:58,Retail_Commission,151,,1,,151.0,Airline_Invoice,USD,0.883,Marketing,False
FIN1181,2024-03-15 18:38:02,Car_Rental,80,,2C,,80.0,Credit_Card,JPY,0.932,Indirect_Operational,False
FIN1182,2024-03-19 11:25:14,Car_Rental,56,,External,,56.0,Commission,USD,1.017,Indirect_Operational,False
FIN1183,2024-03-16 03:49:15,Parking_Fees,43,CDG186,2B,364.0,0.12,Credit_Card,GBP,1.029,Direct_Operational,False
FIN1184,2024-03-17 14:32:59,Landing_Fees,4227,CDG34,2B,221.0,19.13,Commission,GBP,0.86,Direct_Operational,False
FIN1185,2024-03-21 22:14:29,Parking_Fees,44,CDG423,2D,215.0,0.2,Commission,JPY,0.917,Direct_Operational,False
FIN1186,2024-03-16 12:36:01,Food_Beverage,45,,2C,,45.0,Cash,USD,1.01,Marketing,False
FIN1187,2024-03-21 07:32:23,Car_Rental,54,,2B,,54.0,Cash,EUR,1.0,Marketing,False
FIN1188,2024-03-16 23:54:34,Car_Rental,88,,2C,,88.0,Credit_Card,GBP,0.932,Marketing,False
FIN1189,2024-03-17 22:17:56,Hotel_Commission,85,,2F,,85.0,Credit_Card,JPY,1.077,Direct_Operational,False
FIN1190,2024-03-19 04:44:08,Landing_Fees,6892,CDG45,1,176.0,39.16,Cash,GBP,1.052,Indirect_Operational,False
FIN1191,2024-03-15 00:51:12,Parking_Fees,31,CDG1,2B,482.0,0.06,Airline_Invoice,GBP,1.036,Indirect_Operational,False
FIN1192,2024-03-21 16:35:22,Retail_Commission,101,,2E,,101.0,Airline_Invoice,GBP,0.875,Indirect_Operational,False
FIN1193,2024-03-18 08:04:24,Hotel_Commission,112,,2F,,112.0,Commission,EUR,1.0,Administrative,False
FIN1194,2024-03-20 19:53:57,Landing_Fees,7500,CDG130,2F,248.0,30.24,Commission,GBP,1.056,Administrative,False
FIN1195,2024-03-18 21:39:37,Hotel_Commission,79,,3,,79.0,Airline_Invoice,JPY,0.883,Indirect_Operational,False
FIN1196,2024-03-19 08:03:31,Car_Rental,89,,2A,,89.0,Cash,GBP,1.015,Administrative,False
FIN1197,2024-03-17 05:19:47,Hotel_Commission,104,,3,,104.0,Airline_Invoice,JPY,0.907,Marketing,False
FIN1198,2024-03-20 21:05:19,Duty_Free,112,,1,,112.0,Cash,GBP,0.921,Marketing,False
FIN1199,2024-03-18 02:05:17,Car_Rental,74,,3,,74.0,Commission,EUR,1.0,Marketing,False
FIN1200,2024-03-20 21:23:47,Food_Beverage,116,,2F,,116.0,Airline_Invoice,GBP,1.069,Direct_Operational,False
FIN1201,2024-03-17 07:42:01,Car_Rental,41,,2B,,41.0,Airline_Invoice,EUR,1.0,Marketing,False
FIN1202,2024-03-21 13:39:27,Parking_Fees,29,CDG478,2C,382.0,0.08,Credit_Card,USD,0.961,Direct_Operational,False
FIN1203,2024-03-15 09:17:28,Hotel_Commission,83,,2A,,83.0,Commission,JPY,1.149,Indirect_Operational,False
FIN1204,2024-03-18 03:45:08,Retail_Commission,41,,External,,41.0,Cash,JPY,0.991,Direct_Operational,False
FIN1205,2024-03-19 22:48:28,Parking_Fees,38,CDG358,2B,159.0,0.24,Airline_Invoice,USD,0.983,Administrative,False
FIN1206,2024-03-15 11:28:42,Car_Rental,89,,External,,89.0,Cash,EUR,1.0,Marketing,False
FIN1207,2024-03-16 04:31:45,Duty_Free,120,,2B,,120.0,Cash,USD,1.014,Indirect_Operational,False
FIN1208,2024-03-19 01:37:47,Landing_Fees,4350,CDG181,2F,316.0,13.77,Cash,GBP,1.055,Direct_Operational,False
FIN1209,2024-03-18 19:43:51,Duty_Free,127,,2F,,127.0,Airline_Invoice,GBP,1.007,Direct_Operational,False
FIN1210,2024-03-16 18:42:09,Car_Rental,64,,External,,64.0,Airline_Invoice,JPY,1.062,Marketing,False
FIN1211,2024-03-15 12:23:46,Car_Rental,41,,2C,,41.0,Commission,USD,1.101,Marketing,False
FIN1212,2024-03-20 00:19:45,Hotel_Commission,106,,2C,,106.0,Airline_Invoice,GBP,0.968,Direct_Operational,False
FIN1213,2024-03-21 09:42:50,Food_Beverage,34,,External,,34.0,Airline_Invoice,JPY,1.095,Marketing,False
FIN1214,2024-03-21 01:54:19,Duty_Free,141,,1,,141.0,Commission,JPY,0.853,Direct_Operational,False
FIN1215,2024-03-21 16:18:05,Retail_Commission,136,,2E,,136.0,Commission,USD,0.993,Administrative,False
FIN1216,2024-03-18 17:33:21,Landing_Fees,7680,CDG353,2F,226.0,33.98,Credit_Card,EUR,1.0,Administrative,False
FIN1217,2024-03-19 09:29:04,Food_Beverage,55,,2A,,55.0,Cash,JPY,1.111,Administrative,False
FIN1218,2024-03-15 12:43:37,Landing_Fees,4862,CDG178,1,504.0,9.65,Credit_Card,USD,1.062,Direct_Operational,False
FIN1219,2024-03-16 05:19:51,Food_Beverage,88,,2A,,88.0,Commission,EUR,1.0,Indirect_Operational,False
FIN1220,2024-03-18 01:56:09,Landing_Fees,6089,CDG383,1,378.0,16.11,Cash,JPY,1.005,Indirect_Operational,False
FIN1221,2024-03-17 03:28:34,Duty_Free,190,,2C,,190.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1222,2024-03-20 07:08:13,Landing_Fees,1819,CDG432,2A,138.0,13.18,Commission,JPY,0.979,Direct_Operational,False
FIN1223,2024-03-16 09:16:21,Landing_Fees,5796,CDG291,1,331.0,17.51,Cash,GBP,0.903,Indirect_Operational,False
FIN1224,2024-03-16 00:28:09,Hotel_Commission,107,,2A,,107.0,Airline_Invoice,GBP,0.989,Administrative,False
FIN1225,2024-03-15 11:04:43,Food_Beverage,116,,2A,,116.0,Cash,GBP,1.047,Administrative,False
FIN1226,2024-03-19 01:45:50,Parking_Fees,28,CDG435,2D,242.0,0.12,Commission,USD,1.12,Administrative,False
FIN1227,2024-03-17 05:16:37,Retail_Commission,140,,1,,140.0,Cash,JPY,1.118,Marketing,False
FIN1228,2024-03-19 23:50:55,Landing_Fees,6115,CDG153,2C,286.0,21.38,Cash,USD,1.028,Administrative,False
FIN1229,2024-03-20 17:24:08,Retail_Commission,66,,3,,66.0,Airline_Invoice,JPY,1.061,Direct_Operational,False
FIN1230,2024-03-15 21:02:22,Food_Beverage,45,,2F,,45.0,Airline_Invoice,USD,0.945,Marketing,False
FIN1231,2024-03-20 15:01:27,Car_Rental,39,,2F,,39.0,Commission,JPY,0.948,Direct_Operational,False
FIN1232,2024-03-21 10:26:00,Hotel_Commission,37,,3,,37.0,Cash,GBP,1.126,Marketing,False
FIN1233,2024-03-18 01:12:39,Food_Beverage,87,,2E,,87.0,Cash,GBP,1.052,Direct_Operational,False
FIN1234,2024-03-15 06:39:13,Parking_Fees,20,CDG7,2F,305.0,0.07,Commission,EUR,1.0,Marketing,False
FIN1235,2024-03-19 07:20:30,Parking_Fees,58,CDG115,2D,346.0,0.17,Commission,GBP,0.977,Direct_Operational,False
FIN1236,2024-03-21 06:02:09,Duty_Free,98,,2E,,98.0,Cash,USD,0.865,Indirect_Operational,False
FIN1237,2024-03-16 02:20:16,Parking_Fees,22,CDG46,1,424.0,0.05,Credit_Card,JPY,0.997,Marketing,False
FIN1238,2024-03-19 05:33:53,Hotel_Commission,25,,2F,,25.0,Credit_Card,JPY,0.879,Direct_Operational,False
FIN1239,2024-03-18 07:44:19,Landing_Fees,4808,CDG27,2C,330.0,14.57,Airline_Invoice,EUR,1.0,Marketing,False
FIN1240,2024-03-17 15:37:43,Duty_Free,182,,2C,,182.0,Airline_Invoice,GBP,1.102,Indirect_Operational,False
FIN1241,2024-03-17 22:32:46,Hotel_Commission,102,,2F,,102.0,Airline_Invoice,GBP,0.991,Indirect_Operational,False
FIN1242,2024-03-17 02:13:55,Duty_Free,179,,External,,179.0,Airline_Invoice,USD,0.929,Direct_Operational,False
FIN1243,2024-03-16 07:53:12,Parking_Fees,59,CDG45,External,392.0,0.15,Cash,JPY,1.117,Direct_Operational,False
FIN1244,2024-03-20 12:11:52,Car_Rental,80,,2D,,80.0,Cash,JPY,0.919,Marketing,False
FIN1245,2024-03-15 19:58:48,Car_Rental,65,,2F,,65.0,Commission,USD,0.915,Marketing,False
FIN1246,2024-03-21 11:50:47,Parking_Fees,36,CDG322,External,511.0,0.07,Commission,JPY,1.071,Marketing,False
FIN1247,2024-03-18 09:58:18,Food_Beverage,22,,External,,22.0,Credit_Card,JPY,1.142,Administrative,False
FIN1248,2024-03-20 21:54:01,Landing_Fees,7578,CDG14,External,225.0,33.68,Cash,EUR,1.0,Indirect_Operational,False
FIN1249,2024-03-18 19:20:04,Duty_Free,124,,2E,,124.0,Commission,GBP,1.037,Indirect_Operational,False
FIN1250,2024-03-16 20:36:55,Car_Rental,42,,2A,,42.0,Commission,EUR,1.0,Direct_Operational,False
FIN1251,2024-03-19 19:26:57,Retail_Commission,101,,2C,,101.0,Credit_Card,EUR,1.0,Marketing,False
FIN1252,2024-03-17 02:21:43,Duty_Free,98,,2F,,98.0,Commission,GBP,1.096,Administrative,False
FIN1253,2024-03-21 16:31:11,Duty_Free,106,,2B,,106.0,Credit_Card,USD,0.851,Marketing,False
FIN1254,2024-03-16 06:58:02,Hotel_Commission,86,,2F,,86.0,Airline_Invoice,JPY,0.967,Administrative,False
FIN1255,2024-03-16 21:46:25,Duty_Free,186,,2D,,186.0,Commission,USD,1.101,Direct_Operational,False
FIN1256,2024-03-16 04:58:09,Hotel_Commission,62,,2C,,62.0,Commission,JPY,1.131,Marketing,False
FIN1257,2024-03-21 08:12:51,Duty_Free,114,,3,,114.0,Credit_Card,GBP,0.913,Marketing,False
FIN1258,2024-03-19 04:22:13,Parking_Fees,55,CDG61,1,363.0,0.15,Credit_Card,GBP,1.132,Marketing,False
FIN1259,2024-03-15 04:18:07,Retail_Commission,15,,2F,,15.0,Commission,USD,0.967,Indirect_Operational,False
FIN1260,2024-03-16 07:00:31,Duty_Free,142,,2C,,142.0,Airline_Invoice,GBP,0.888,Marketing,False
FIN1261,2024-03-21 01:27:05,Retail_Commission,72,,External,,72.0,Cash,EUR,1.0,Indirect_Operational,False
FIN1262,2024-03-16 02:37:19,Parking_Fees,40,CDG110,2B,301.0,0.13,Credit_Card,USD,0.87,Marketing,False
FIN1263,2024-03-15 10:12:41,Parking_Fees,39,CDG222,2D,390.0,0.1,Credit_Card,USD,1.108,Indirect_Operational,False
FIN1264,2024-03-20 15:51:59,Retail_Commission,48,,External,,48.0,Airline_Invoice,GBP,1.067,Marketing,False
FIN1265,2024-03-15 14:54:51,Parking_Fees,50,CDG323,2F,341.0,0.15,Cash,EUR,1.0,Direct_Operational,False
FIN1266,2024-03-15 01:20:43,Parking_Fees,43,CDG137,External,199.0,0.22,Cash,JPY,0.923,Marketing,False
FIN1267,2024-03-19 14:27:15,Landing_Fees,4271,CDG356,1,308.0,13.87,Airline_Invoice,USD,0.908,Administrative,False
FIN1268,2024-03-18 15:38:52,Car_Rental,107,,2C,,107.0,Commission,GBP,0.876,Marketing,False
FIN1269,2024-03-18 08:52:01,Hotel_Commission,101,,3,,101.0,Commission,GBP,0.934,Administrative,False
FIN1270,2024-03-18 23:37:51,Car_Rental,114,,External,,114.0,Cash,JPY,0.867,Direct_Operational,False
FIN1271,2024-03-18 00:07:14,Hotel_Commission,90,,2B,,90.0,Airline_Invoice,GBP,0.883,Direct_Operational,False
FIN1272,2024-03-15 22:15:01,Retail_Commission,107,,2E,,107.0,Credit_Card,JPY,1.068,Marketing,False
FIN1273,2024-03-20 17:21:46,Landing_Fees,3722,CDG164,External,466.0,7.99,Commission,EUR,1.0,Indirect_Operational,False
FIN1274,2024-03-18 01:41:32,Car_Rental,99,,2C,,99.0,Airline_Invoice,JPY,1.115,Marketing,False
FIN1275,2024-03-21 20:50:17,Parking_Fees,15,CDG44,3,308.0,0.05,Cash,JPY,0.92,Direct_Operational,False
FIN1276,2024-03-17 00:02:06,Parking_Fees,32,CDG292,2E,304.0,0.11,Commission,GBP,0.861,Indirect_Operational,False
FIN1277,2024-03-19 16:26:53,Food_Beverage,72,,2B,,72.0,Cash,USD,0.887,Direct_Operational,False
FIN1278,2024-03-20 08:29:58,Landing_Fees,6047,CDG373,2E,484.0,12.49,Credit_Card,EUR,1.0,Marketing,False
FIN1279,2024-03-17 16:44:38,Duty_Free,191,,2E,,191.0,Cash,JPY,1.13,Direct_Operational,False
FIN1280,2024-03-17 07:14:42,Food_Beverage,103,,2D,,103.0,Cash,USD,1.023,Indirect_Operational,False
FIN1281,2024-03-21 21:10:55,Food_Beverage,40,,2C,,40.0,Cash,USD,0.942,Administrative,False
FIN1282,2024-03-16 15:11:46,Food_Beverage,46,,2A,,46.0,Airline_Invoice,USD,0.977,Administrative,False
FIN1283,2024-03-21 10:59:42,Landing_Fees,6730,CDG200,3,210.0,32.05,Credit_Card,GBP,0.898,Indirect_Operational,False
FIN1284,2024-03-16 05:54:25,Hotel_Commission,92,,1,,92.0,Commission,EUR,1.0,Marketing,False
FIN1285,2024-03-20 17:44:28,Hotel_Commission,78,,2E,,78.0,Airline_Invoice,GBP,0.862,Marketing,False
FIN1286,2024-03-18 15:36:12,Retail_Commission,132,,2B,,132.0,Airline_Invoice,EUR,1.0,Administrative,False
FIN1287,2024-03-17 21:41:11,Parking_Fees,41,CDG92,1,338.0,0.12,Credit_Card,JPY,0.858,Administrative,False
FIN1288,2024-03-17 07:33:34,Landing_Fees,3717,CDG308,External,308.0,12.07,Airline_Invoice,GBP,1.013,Indirect_Operational,False
FIN1289,2024-03-17 15:47:52,Food_Beverage,23,,External,,23.0,Airline_Invoice,EUR,1.0,Administrative,False
FIN1290,2024-03-19 14:25:27,Retail_Commission,125,,2F,,125.0,Cash,USD,1.111,Direct_Operational,False
FIN1291,2024-03-18 00:28:42,Parking_Fees,50,CDG33,2E,342.0,0.15,Airline_Invoice,USD,1.082,Indirect_Operational,False
FIN1292,2024-03-17 15:52:59,Retail_Commission,112,,3,,112.0,Cash,EUR,1.0,Direct_Operational,False
FIN1293,2024-03-15 17:58:50,Landing_Fees,2575,CDG33,2F,151.0,17.05,Airline_Invoice,JPY,1.05,Marketing,False
FIN1294,2024-03-18 02:12:06,Food_Beverage,37,,2F,,37.0,Commission,JPY,1.065,Marketing,False
FIN1295,2024-03-19 07:36:13,Duty_Free,152,,2E,,152.0,Credit_Card,GBP,0.923,Administrative,False
FIN1296,2024-03-16 08:15:19,Car_Rental,117,,3,,117.0,Credit_Card,JPY,1.138,Administrative,False
FIN1297,2024-03-21 17:37:20,Retail_Commission,41,,2D,,41.0,Commission,USD,1.065,Marketing,False
FIN1298,2024-03-16 22:34:01,Food_Beverage,77,,2E,,77.0,Cash,JPY,0.933,Administrative,False
FIN1299,2024-03-16 02:05:25,Retail_Commission,24,,3,,24.0,Commission,USD,1.104,Administrative,False
FIN1300,2024-03-17 06:16:34,Duty_Free,110,,2A,,110.0,Commission,GBP,1.066,Direct_Operational,False
FIN1301,2024-03-20 06:14:36,Car_Rental,52,,1,,52.0,Commission,USD,1.046,Administrative,False
FIN1302,2024-03-21 01:04:57,Retail_Commission,34,,2B,,34.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1303,2024-03-19 14:47:19,Duty_Free,210,,2B,,210.0,Credit_Card,EUR,1.0,Administrative,False
FIN1304,2024-03-18 13:56:26,Landing_Fees,7663,CDG224,2F,288.0,26.61,Cash,JPY,1.004,Indirect_Operational,False
FIN1305,2024-03-17 21:58:45,Parking_Fees,13,CDG451,3,135.0,0.1,Airline_Invoice,JPY,1.129,Direct_Operational,False
FIN1306,2024-03-17 20:53:48,Retail_Commission,50,,2F,,50.0,Commission,USD,0.912,Marketing,False
FIN1307,2024-03-19 23:17:57,Duty_Free,62,,2C,,62.0,Credit_Card,USD,0.875,Direct_Operational,False
FIN1308,2024-03-18 21:49:20,Food_Beverage,34,,2E,,34.0,Airline_Invoice,JPY,1.022,Marketing,False
FIN1309,2024-03-18 11:29:48,Retail_Commission,27,,External,,27.0,Credit_Card,EUR,1.0,Administrative,False
FIN1310,2024-03-19 01:54:21,Parking_Fees,27,CDG173,External,436.0,0.06,Commission,EUR,1.0,Direct_Operational,False
FIN1311,2024-03-21 06:55:20,Duty_Free,48,,2B,,48.0,Airline_Invoice,EUR,1.0,Direct_Operational,False
FIN1312,2024-03-19 01:24:33,Car_Rental,44,,2D,,44.0,Airline_Invoice,USD,1.142,Indirect_Operational,False
FIN1313,2024-03-16 17:20:30,Landing_Fees,6640,CDG383,2F,360.0,18.44,Commission,EUR,1.0,Marketing,False
FIN1314,2024-03-21 22:28:14,Food_Beverage,24,,2D,,24.0,Cash,EUR,1.0,Direct_Operational,False
FIN1315,2024-03-19 14:30:23,Landing_Fees,8027,CDG249,External,169.0,47.5,Cash,USD,1.071,Direct_Operational,False
FIN1316,2024-03-19 01:59:43,Landing_Fees,7008,CDG57,1,307.0,22.83,Commission,JPY,1.11,Administrative,False
FIN1317,2024-03-18 22:57:29,Duty_Free,103,,External,,103.0,Airline_Invoice,GBP,1.121,Indirect_Operational,False
FIN1318,2024-03-19 17:06:49,Car_Rental,88,,External,,88.0,Cash,JPY,1.021,Indirect_Operational,False
FIN1319,2024-03-19 06:13:16,Landing_Fees,2900,CDG330,2C,419.0,6.92,Cash,EUR,1.0,Indirect_Operational,False
FIN1320,2024-03-18 01:48:16,Food_Beverage,89,,2C,,89.0,Cash,JPY,1.125,Direct_Operational,False
FIN1321,2024-03-15 07:17:39,Retail_Commission,129,,2D,,129.0,Commission,USD,0.974,Direct_Operational,False
FIN1322,2024-03-19 02:11:56,Retail_Commission,88,,2C,,88.0,Credit_Card,USD,1.034,Indirect_Operational,False
FIN1323,2024-03-16 16:56:02,Duty_Free,214,,2B,,214.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1324,2024-03-16 02:55:37,Retail_Commission,16,,External,,16.0,Commission,EUR,1.0,Marketing,False
FIN1325,2024-03-20 22:25:04,Food_Beverage,70,,External,,70.0,Commission,GBP,0.992,Indirect_Operational,False
FIN1326,2024-03-15 18:49:41,Landing_Fees,6394,CDG170,1,334.0,19.14,Cash,USD,1.086,Direct_Operational,False
FIN1327,2024-03-18 09:42:20,Parking_Fees,39,CDG228,1,363.0,0.11,Airline_Invoice,JPY,1.12,Direct_Operational,False
FIN1328,2024-03-16 21:23:27,Duty_Free,204,,External,,204.0,Cash,EUR,1.0,Administrative,False
FIN1329,2024-03-19 06:53:00,Landing_Fees,5528,CDG245,1,421.0,13.13,Credit_Card,EUR,1.0,Marketing,False
FIN1330,2024-03-17 15:26:19,Car_Rental,78,,2C,,78.0,Credit_Card,USD,0.947,Marketing,False
FIN1331,2024-03-19 18:32:20,Duty_Free,49,,External,,49.0,Airline_Invoice,USD,1.067,Marketing,False
FIN1332,2024-03-15 17:23:26,Landing_Fees,1830,CDG341,2D,343.0,5.34,Airline_Invoice,USD,0.868,Direct_Operational,False
FIN1333,2024-03-21 06:32:30,Landing_Fees,3912,CDG375,2F,481.0,8.13,Airline_Invoice,GBP,1.147,Direct_Operational,False
FIN1334,2024-03-15 18:01:06,Retail_Commission,59,,External,,59.0,Cash,USD,0.876,Administrative,False
FIN1335,2024-03-16 18:17:28,Parking_Fees,53,CDG316,1,257.0,0.21,Airline_Invoice,JPY,0.939,Administrative,False
FIN1336,2024-03-18 23:41:07,Parking_Fees,44,CDG252,1,195.0,0.23,Airline_Invoice,USD,0.914,Direct_Operational,False
FIN1337,2024-03-21 15:05:22,Food_Beverage,71,,1,,71.0,Airline_Invoice,USD,0.943,Administrative,False
FIN1338,2024-03-21 22:54:15,Landing_Fees,4219,CDG238,2B,211.0,20.0,Cash,GBP,1.069,Indirect_Operational,False
FIN1339,2024-03-15 21:47:02,Retail_Commission,28,,2A,,28.0,Commission,EUR,1.0,Administrative,False
FIN1340,2024-03-20 08:17:39,Duty_Free,74,,2B,,74.0,Credit_Card,JPY,0.951,Marketing,False
FIN1341,2024-03-20 14:51:22,Duty_Free,151,,2A,,151.0,Credit_Card,JPY,1.073,Marketing,False
FIN1342,2024-03-18 08:31:26,Duty_Free,95,,2D,,95.0,Cash,GBP,1.037,Indirect_Operational,False
FIN1343,2024-03-18 01:25:58,Car_Rental,78,,2D,,78.0,Cash,GBP,1.038,Indirect_Operational,False
FIN1344,2024-03-16 04:06:10,Food_Beverage,91,,2D,,91.0,Credit_Card,GBP,0.887,Administrative,False
FIN1345,2024-03-17 11:08:41,Duty_Free,195,,2F,,195.0,Commission,USD,1.144,Marketing,False
FIN1346,2024-03-21 01:18:00,Hotel_Commission,96,,2D,,96.0,Commission,JPY,1.049,Marketing,False
FIN1347,2024-03-16 21:58:34,Car_Rental,108,,2E,,108.0,Commission,EUR,1.0,Indirect_Operational,False
FIN1348,2024-03-20 14:15:30,Food_Beverage,89,,External,,89.0,Cash,GBP,1.062,Administrative,False
FIN1349,2024-03-20 21:06:29,Landing_Fees,1458,CDG443,2A,365.0,3.99,Commission,USD,0.93,Marketing,False
FIN1350,2024-03-17 22:06:21,Duty_Free,162,,2F,,162.0,Commission,USD,1.074,Indirect_Operational,False
FIN1351,2024-03-16 05:27:55,Car_Rental,23,,3,,23.0,Cash,USD,1.065,Indirect_Operational,False
FIN1352,2024-03-21 07:20:22,Parking_Fees,19,CDG83,2D,240.0,0.08,Commission,JPY,0.864,Marketing,False
FIN1353,2024-03-19 15:34:54,Retail_Commission,146,,1,,146.0,Cash,EUR,1.0,Administrative,False
